Time,LED,Speaker,Control,Energy,Theta,dTheta,Phi,dPhi
7.31,1,0,-0.1896,-0.0113,-0.1544,-0.2134,-7.4861,1.746
7.31099,1,1,-0.1896,-0.0113,-0.1544,-0.2134,-7.4861,1.746
7.315,1,1,-0.1896,-0.0114,-0.1546,-0.2053,-7.4843,1.7099
7.31504,1,0,-0.1896,-0.0114,-0.1546,-0.2053,-7.4843,1.7099
7.31909,1,1,-0.1896,-0.0114,-0.1546,-0.2053,-7.4843,1.7099
7.32,1,1,-0.1895,-0.0115,-0.1548,-0.1973,-7.4826,1.6737
7.32314,1,0,-0.1895,-0.0115,-0.1548,-0.1973,-7.4826,1.6737
7.325,1,0,-0.1894,-0.0115,-0.155,-0.1892,-7.4809,1.6376
7.32719,1,1,-0.1894,-0.0115,-0.155,-0.1892,-7.4809,1.6376
7.33,1,1,-0.1893,-0.0116,-0.1552,-0.1811,-7.4793,1.6016
7.33124,1,0,-0.1893,-0.0116,-0.1552,-0.1811,-7.4793,1.6016
7.335,1,0,-0.1892,-0.0117,-0.1554,-0.1731,-7.4777,1.5655
7.33529,1,1,-0.1892,-0.0117,-0.1554,-0.1731,-7.4777,1.5655
7.33934,1,0,-0.1892,-0.0117,-0.1554,-0.1731,-7.4777,1.5655
7.34,1,0,-0.1891,-0.0117,-0.1556,-0.165,-7.4761,1.5294
7.34339,1,1,-0.1891,-0.0117,-0.1556,-0.165,-7.4761,1.5294
7.345,1,1,-0.189,-0.0118,-0.1558,-0.1569,-7.4746,1.4934
7.34743,1,0,-0.189,-0.0118,-0.1558,-0.1569,-7.4746,1.4934
7.35,1,0,-0.1888,-0.0119,-0.1559,-0.1488,-7.4731,1.4574
7.35148,1,1,-0.1888,-0.0119,-0.1559,-0.1488,-7.4731,1.4574
7.355,1,1,-0.1887,-0.0119,-0.1561,-0.1408,-7.4716,1.4215
7.35553,1,0,-0.1887,-0.0119,-0.1561,-0.1408,-7.4716,1.4215
7.35958,1,1,-0.1887,-0.0119,-0.1561,-0.1408,-7.4716,1.4215
7.36,1,1,-0.1885,-0.012,-0.1562,-0.1327,-7.4702,1.3855
7.36363,1,0,-0.1885,-0.012,-0.1562,-0.1327,-7.4702,1.3855
7.365,1,0,-0.1883,-0.012,-0.1563,-0.1246,-7.4688,1.3496
7.36768,1,1,-0.1883,-0.012,-0.1563,-0.1246,-7.4688,1.3496
7.37,1,1,-0.1881,-0.012,-0.1565,-0.1165,-7.4675,1.3137
7.37173,1,0,-0.1881,-0.012,-0.1565,-0.1165,-7.4675,1.3137
7.375,1,0,-0.1879,-0.0121,-0.1566,-0.1084,-7.4662,1.2779
7.37578,1,1,-0.1879,-0.0121,-0.1566,-0.1084,-7.4662,1.2779
7.37983,1,0,-0.1879,-0.0121,-0.1566,-0.1084,-7.4662,1.2779
7.38,1,0,-0.1877,-0.0121,-0.1567,-0.1004,-7.4649,1.2421
7.38388,1,1,-0.1877,-0.0121,-0.1567,-0.1004,-7.4649,1.2421
7.385,1,1,-0.1874,-0.0122,-0.1568,-0.0923,-7.4637,1.2064
7.38793,1,0,-0.1874,-0.0122,-0.1568,-0.0923,-7.4637,1.2064
7.39,1,0,-0.1872,-0.0122,-0.1569,-0.0843,-7.4624,1.1707
7.39198,1,1,-0.1872,-0.0122,-0.1569,-0.0843,-7.4624,1.1707
7.395,1,1,-0.1869,-0.0122,-0.157,-0.0762,-7.4613,1.135
7.39603,1,0,-0.1869,-0.0122,-0.157,-0.0762,-7.4613,1.135
7.4,1,0,-0.1866,-0.0122,-0.157,-0.0682,-7.4601,1.0994
7.40008,1,1,-0.1866,-0.0122,-0.157,-0.0682,-7.4601,1.0994
7.40413,1,0,-0.1866,-0.0122,-0.157,-0.0682,-7.4601,1.0994
7.405,1,0,-0.1863,-0.0123,-0.1571,-0.0602,-7.459,1.0639
7.40817,1,1,-0.1863,-0.0123,-0.1571,-0.0602,-7.459,1.0639
7.41,1,1,-0.186,-0.0123,-0.1572,-0.0521,-7.458,1.0284
7.41222,1,0,-0.186,-0.0123,-0.1572,-0.0521,-7.458,1.0284
7.415,1,0,-0.1857,-0.0123,-0.1572,-0.0441,-7.457,0.9929
7.41627,1,1,-0.1857,-0.0123,-0.1572,-0.0441,-7.457,0.9929
7.42,1,1,-0.1854,-0.0123,-0.1573,-0.0361,-7.456,0.9576
7.42032,1,0,-0.1854,-0.0123,-0.1573,-0.0361,-7.456,0.9576
7.42437,1,1,-0.1854,-0.0123,-0.1573,-0.0361,-7.456,0.9576
7.425,1,1,-0.185,-0.0123,-0.1573,-0.0282,-7.455,0.9223
7.42842,1,0,-0.185,-0.0123,-0.1573,-0.0282,-7.455,0.9223
7.43,1,0,-0.1847,-0.0123,-0.1573,-0.0202,-7.4541,0.887
7.43247,1,1,-0.1847,-0.0123,-0.1573,-0.0202,-7.4541,0.887
7.435,1,1,-0.1843,-0.0124,-0.1573,-0.0123,-7.4532,0.8518
7.43652,1,0,-0.1843,-0.0124,-0.1573,-0.0123,-7.4532,0.8518
7.44,1,0,-0.1839,-0.0124,-0.1574,-0.0043,-7.4523,0.8167
7.44057,1,1,-0.1839,-0.0124,-0.1574,-0.0043,-7.4523,0.8167
7.44462,1,0,-0.1839,-0.0124,-0.1574,-0.0043,-7.4523,0.8167
7.445,1,0,-0.1835,-0.0124,-0.1574,0.0036,-7.4515,0.7817
7.44867,1,1,-0.1835,-0.0124,-0.1574,0.0036,-7.4515,0.7817
7.45,1,1,-0.1831,-0.0124,-0.1574,0.0115,-7.4507,0.7467
7.45272,1,0,-0.1831,-0.0124,-0.1574,0.0115,-7.4507,0.7467
7.455,1,0,-0.1827,-0.0123,-0.1573,0.0193,-7.45,0.7119
7.45677,1,1,-0.1827,-0.0123,-0.1573,0.0193,-7.45,0.7119
7.46,1,1,-0.1823,-0.0123,-0.1573,0.0272,-7.4493,0.6771
7.46082,1,0,-0.1823,-0.0123,-0.1573,0.0272,-7.4493,0.6771
7.46486,1,1,-0.1823,-0.0123,-0.1573,0.0272,-7.4493,0.6771
7.465,1,1,-0.1819,-0.0123,-0.1573,0.035,-7.4486,0.6423
7.46891,1,0,-0.1819,-0.0123,-0.1573,0.035,-7.4486,0.6423
7.47,1,0,-0.1814,-0.0123,-0.1573,0.0428,-7.448,0.6077
7.47296,1,1,-0.1814,-0.0123,-0.1573,0.0428,-7.448,0.6077
7.475,1,1,-0.181,-0.0123,-0.1572,0.0506,-7.4474,0.5731
7.47701,1,0,-0.181,-0.0123,-0.1572,0.0506,-7.4474,0.5731
7.48,1,0,-0.1805,-0.0123,-0.1572,0.0584,-7.4468,0.5387
7.48106,1,1,-0.1805,-0.0123,-0.1572,0.0584,-7.4468,0.5387
7.485,1,1,-0.18,-0.0123,-0.1571,0.0661,-7.4462,0.5043
7.48511,1,0,-0.18,-0.0123,-0.1571,0.0661,-7.4462,0.5043
7.48916,1,1,-0.18,-0.0123,-0.1571,0.0661,-7.4462,0.5043
7.49,1,1,-0.1796,-0.0122,-0.157,0.0738,-7.4457,0.47
7.49321,1,0,-0.1796,-0.0122,-0.157,0.0738,-7.4457,0.47
7.495,1,0,-0.1791,-0.0122,-0.157,0.0815,-7.4453,0.4358
7.49726,1,1,-0.1791,-0.0122,-0.157,0.0815,-7.4453,0.4358
7.5,1,1,-0.1786,-0.0122,-0.1569,0.0892,-7.4448,0.4017
7.50131,1,0,-0.1786,-0.0122,-0.1569,0.0892,-7.4448,0.4017
7.505,1,0,-0.1781,-0.0122,-0.1568,0.0968,-7.4444,0.3677
7.50536,1,1,-0.1781,-0.0122,-0.1568,0.0968,-7.4444,0.3677
7.50941,1,0,-0.1781,-0.0122,-0.1568,0.0968,-7.4444,0.3677
7.51,1,0,-0.1775,-0.0121,-0.1567,0.1044,-7.4441,0.3338
7.51346,1,1,-0.1775,-0.0121,-0.1567,0.1044,-7.4441,0.3338
7.515,1,1,-0.177,-0.0121,-0.1566,0.112,-7.4437,0.2999
7.51751,1,0,-0.177,-0.0121,-0.1566,0.112,-7.4437,0.2999
7.52,1,0,-0.1765,-0.012,-0.1565,0.1195,-7.4434,0.2662
7.52156,1,1,-0.1765,-0.012,-0.1565,0.1195,-7.4434,0.2662
7.525,1,1,-0.1759,-0.012,-0.1564,0.127,-7.4432,0.2326
7.5256,1,0,-0.1759,-0.012,-0.1564,0.127,-7.4432,0.2326
7.52965,1,1,-0.1759,-0.012,-0.1564,0.127,-7.4432,0.2326
7.53,1,1,-0.1754,-0.012,-0.1562,0.1345,-7.4429,0.1991
7.5337,1,0,-0.1754,-0.012,-0.1562,0.1345,-7.4429,0.1991
7.535,1,0,-0.1748,-0.0119,-0.1561,0.1419,-7.4427,0.1657
7.53775,1,1,-0.1748,-0.0119,-0.1561,0.1419,-7.4427,0.1657
7.54,1,1,-0.1743,-0.0119,-0.156,0.1494,-7.4426,0.1324
7.5418,1,0,-0.1743,-0.0119,-0.156,0.1494,-7.4426,0.1324
7.545,1,0,-0.1737,-0.0118,-0.1558,0.1567,-7.4424,0.0992
7.54585,1,1,-0.1737,-0.0118,-0.1558,0.1567,-7.4424,0.0992
7.5499,1,0,-0.1737,-0.0118,-0.1558,0.1567,-7.4424,0.0992
7.55,1,0,-0.1731,-0.0118,-0.1557,0.1641,-7.4423,0.0661
7.55395,1,1,-0.1731,-0.0118,-0.1557,0.1641,-7.4423,0.0661
7.555,1,1,-0.1725,-0.0117,-0.1555,0.1714,-7.4423,0.0331
7.558,1,0,-0.1725,-0.0117,-0.1555,0.1714,-7.4423,0.0331
7.56,1,0,-0.1719,-0.0116,-0.1553,0.1787,-7.4422,0.0003
7.56205,1,1,-0.1719,-0.0116,-0.1553,0.1787,-7.4422,0.0003
7.565,1,1,-0.1713,-0.0116,-0.1551,0.1859,-7.4422,-0.0325
7.5661,1,0,-0.1713,-0.0116,-0.1551,0.1859,-7.4422,-0.0325
7.57,1,0,-0.1707,-0.0115,-0.155,0.1931,-7.4423,-0.0651
7.57015,1,1,-0.1707,-0.0115,-0.155,0.1931,-7.4423,-0.0651
7.5742,1,0,-0.1707,-0.0115,-0.155,0.1931,-7.4423,-0.0651
7.575,1,0,-0.1701,-0.0114,-0.1548,0.2003,-7.4423,-0.0976
7.57825,1,1,-0.1701,-0.0114,-0.1548,0.2003,-7.4423,-0.0976
7.58,1,1,-0.1695,-0.0114,-0.1546,0.2074,-7.4424,-0.13
7.58229,1,0,-0.1695,-0.0114,-0.1546,0.2074,-7.4424,-0.13
7.585,1,0,-0.1688,-0.0113,-0.1544,0.2145,-7.4426,-0.1623
7.58634,1,1,-0.1688,-0.0113,-0.1544,0.2145,-7.4426,-0.1623
7.59,1,1,-0.1682,-0.0112,-0.1541,0.2215,-7.4427,-0.1944
7.59039,1,0,-0.1682,-0.0112,-0.1541,0.2215,-7.4427,-0.1944
7.59444,1,1,-0.1682,-0.0112,-0.1541,0.2215,-7.4427,-0.1944
7.595,1,1,-0.1676,-0.0112,-0.1539,0.2286,-7.4429,-0.2265
7.59849,1,0,-0.1676,-0.0112,-0.1539,0.2286,-7.4429,-0.2265
7.6,1,0,-0.1669,-0.0111,-0.1537,0.2355,-7.4431,-0.2584
7.60254,1,1,-0.1669,-0.0111,-0.1537,0.2355,-7.4431,-0.2584
7.605,1,1,-0.1663,-0.011,-0.1535,0.2425,-7.4434,-0.2902
7.60659,1,0,-0.1663,-0.011,-0.1535,0.2425,-7.4434,-0.2902
7.61,1,0,-0.1656,-0.0109,-0.1532,0.2493,-7.4437,-0.3218
7.61064,1,1,-0.1656,-0.0109,-0.1532,0.2493,-7.4437,-0.3218
7.61469,1,0,-0.1656,-0.0109,-0.1532,0.2493,-7.4437,-0.3218
7.615,1,0,-0.1649,-0.0108,-0.153,0.2562,-7.444,-0.3534
7.61874,1,1,-0.1649,-0.0108,-0.153,0.2562,-7.444,-0.3534
7.62,1,1,-0.1643,-0.0108,-0.1527,0.263,-7.4444,-0.3848
7.62279,1,0,-0.1643,-0.0108,-0.1527,0.263,-7.4444,-0.3848
7.625,1,0,-0.1636,-0.0107,-0.1524,0.2698,-7.4448,-0.4161
7.62684,1,1,-0.1636,-0.0107,-0.1524,0.2698,-7.4448,-0.4161
7.63,1,1,-0.1629,-0.0106,-0.1522,0.2765,-7.4452,-0.4472
7.63089,1,0,-0.1629,-0.0106,-0.1522,0.2765,-7.4452,-0.4472
7.63494,1,1,-0.1629,-0.0106,-0.1522,0.2765,-7.4452,-0.4472
7.635,1,1,-0.1622,-0.0105,-0.1519,0.2832,-7.4456,-0.4783
7.63899,1,0,-0.1622,-0.0105,-0.1519,0.2832,-7.4456,-0.4783
7.64,1,0,-0.1615,-0.0104,-0.1516,0.2898,-7.4461,-0.5091
7.64303,1,1,-0.1615,-0.0104,-0.1516,0.2898,-7.4461,-0.5091
7.645,1,1,-0.1608,-0.0103,-0.1513,0.2964,-7.4466,-0.5399
7.64708,1,0,-0.1608,-0.0103,-0.1513,0.2964,-7.4466,-0.5399
7.65,1,0,-0.1601,-0.0102,-0.151,0.3029,-7.4471,-0.5705
7.65113,1,1,-0.1601,-0.0102,-0.151,0.3029,-7.4471,-0.5705
7.655,1,1,-0.1594,-0.0101,-0.1507,0.3094,-7.4477,-0.601
7.65518,1,0,-0.1594,-0.0101,-0.1507,0.3094,-7.4477,-0.601
7.65923,1,1,-0.1594,-0.0101,-0.1507,0.3094,-7.4477,-0.601
7.66,1,1,-0.1587,-0.01,-0.1504,0.3159,-7.4483,-0.6314
7.66328,1,0,-0.1587,-0.01,-0.1504,0.3159,-7.4483,-0.6314
7.665,1,0,-0.158,-0.0099,-0.1501,0.3223,-7.4489,-0.6616
7.66733,1,1,-0.158,-0.0099,-0.1501,0.3223,-7.4489,-0.6616
7.67,1,1,-0.1573,-0.0098,-0.1498,0.3287,-7.4496,-0.6917
7.67138,1,0,-0.1573,-0.0098,-0.1498,0.3287,-7.4496,-0.6917
7.675,1,0,-0.1566,-0.0097,-0.1495,0.335,-7.4503,-0.7217
7.67543,1,1,-0.1566,-0.0097,-0.1495,0.335,-7.4503,-0.7217
7.67948,1,0,-0.1566,-0.0097,-0.1495,0.335,-7.4503,-0.7217
7.68,1,0,-0.1558,-0.0096,-0.1491,0.3413,-7.451,-0.7515
7.68353,1,1,-0.1558,-0.0096,-0.1491,0.3413,-7.451,-0.7515
7.685,1,1,-0.1551,-0.0095,-0.1488,0.3475,-7.4518,-0.7812
7.68758,1,0,-0.1551,-0.0095,-0.1488,0.3475,-7.4518,-0.7812
7.69,1,0,-0.1544,-0.0094,-0.1484,0.3537,-7.4526,-0.8107
7.69163,1,1,-0.1544,-0.0094,-0.1484,0.3537,-7.4526,-0.8107
7.695,1,1,-0.1536,-0.0093,-0.1481,0.3598,-7.4534,-0.8401
7.69568,1,0,-0.1536,-0.0093,-0.1481,0.3598,-7.4534,-0.8401
7.69973,1,1,-0.1536,-0.0093,-0.1481,0.3598,-7.4534,-0.8401
7.7,1,1,-0.1529,-0.0092,-0.1477,0.3659,-7.4542,-0.8694
7.70377,1,0,-0.1529,-0.0092,-0.1477,0.3659,-7.4542,-0.8694
7.705,1,0,-0.1522,-0.0091,-0.1474,0.372,-7.4551,-0.8985
7.70782,1,1,-0.1522,-0.0091,-0.1474,0.372,-7.4551,-0.8985
7.71,1,1,-0.1514,-0.009,-0.147,0.378,-7.456,-0.9275
7.71187,1,0,-0.1514,-0.009,-0.147,0.378,-7.456,-0.9275
7.715,1,0,-0.1507,-0.0089,-0.1466,0.3839,-7.4569,-0.9564
7.71592,1,1,-0.1507,-0.0089,-0.1466,0.3839,-7.4569,-0.9564
7.71997,1,0,-0.1507,-0.0089,-0.1466,0.3839,-7.4569,-0.9564
7.72,1,0,-0.1499,-0.0088,-0.1462,0.3898,-7.4579,-0.9851
7.72402,1,1,-0.1499,-0.0088,-0.1462,0.3898,-7.4579,-0.9851
7.725,1,1,-0.1492,-0.0086,-0.1458,0.3957,-7.4588,-1.0136
7.72807,1,0,-0.1492,-0.0086,-0.1458,0.3957,-7.4588,-1.0136
7.73,1,0,-0.1484,-0.0085,-0.1454,0.4015,-7.4599,-1.042
7.73212,1,1,-0.1484,-0.0085,-0.1454,0.4015,-7.4599,-1.042
7.735,1,1,-0.1477,-0.0084,-0.145,0.4072,-7.4609,-1.0703
7.73617,1,0,-0.1477,-0.0084,-0.145,0.4072,-7.4609,-1.0703
7.74,1,0,-0.1469,-0.0083,-0.1446,0.4129,-7.462,-1.0984
7.74022,1,1,-0.1469,-0.0083,-0.1446,0.4129,-7.462,-1.0984
7.74427,1,0,-0.1469,-0.0083,-0.1446,0.4129,-7.462,-1.0984
7.745,1,0,-0.1461,-0.0082,-0.1442,0.4186,-7.4631,-1.1264
7.74832,1,1,-0.1461,-0.0082,-0.1442,0.4186,-7.4631,-1.1264
7.75,1,1,-0.1454,-0.0081,-0.1438,0.4242,-7.4642,-1.1542
7.75237,1,0,-0.1454,-0.0081,-0.1438,0.4242,-7.4642,-1.1542
7.755,1,0,-0.1446,-0.0079,-0.1434,0.4298,-7.4653,-1.1819
7.75642,1,1,-0.1446,-0.0079,-0.1434,0.4298,-7.4653,-1.1819
7.76,1,1,-0.1438,-0.0078,-0.1429,0.4353,-7.4665,-1.2095
7.76046,1,0,-0.1438,-0.0078,-0.1429,0.4353,-7.4665,-1.2095
7.76451,1,1,-0.1438,-0.0078,-0.1429,0.4353,-7.4665,-1.2095
7.765,1,1,-0.143,-0.0077,-0.1425,0.4407,-7.4677,-1.2369
7.76856,1,0,-0.143,-0.0077,-0.1425,0.4407,-7.4677,-1.2369
7.77,1,0,-0.1423,-0.0076,-0.1421,0.4461,-7.469,-1.2641
7.77261,1,1,-0.1423,-0.0076,-0.1421,0.4461,-7.469,-1.2641
7.775,1,1,-0.1415,-0.0074,-0.1416,0.4515,-7.4702,-1.2912
7.77666,1,0,-0.1415,-0.0074,-0.1416,0.4515,-7.4702,-1.2912
7.78,1,0,-0.1407,-0.0073,-0.1412,0.4568,-7.4715,-1.3182
7.78071,1,1,-0.1407,-0.0073,-0.1412,0.4568,-7.4715,-1.3182
7.78476,1,0,-0.1407,-0.0073,-0.1412,0.4568,-7.4715,-1.3182
7.785,1,0,-0.1399,-0.0072,-0.1407,0.4621,-7.4728,-1.345
7.78881,1,1,-0.1399,-0.0072,-0.1407,0.4621,-7.4728,-1.345
7.79,1,1,-0.1391,-0.0071,-0.1402,0.4673,-7.4742,-1.3716
7.79286,1,0,-0.1391,-0.0071,-0.1402,0.4673,-7.4742,-1.3716
7.795,1,0,-0.1384,-0.0069,-0.1398,0.4725,-7.4756,-1.3981
7.79691,1,1,-0.1384,-0.0069,-0.1398,0.4725,-7.4756,-1.3981
7.8,1,1,-0.1376,-0.0068,-0.1393,0.4776,-7.477,-1.4245
7.80096,1,0,-0.1376,-0.0068,-0.1393,0.4776,-7.477,-1.4245
7.805,1,0,-0.1368,-0.0067,-0.1388,0.4827,-7.4784,-1.4507
7.80501,1,1,-0.1368,-0.0067,-0.1388,0.4827,-7.4784,-1.4507
7.80906,1,0,-0.1368,-0.0067,-0.1388,0.4827,-7.4784,-1.4507
7.81,1,0,-0.136,-0.0066,-0.1383,0.4877,-7.4798,-1.4767
7.81311,1,1,-0.136,-0.0066,-0.1383,0.4877,-7.4798,-1.4767
7.815,1,1,-0.1352,-0.0064,-0.1379,0.4927,-7.4813,-1.5026
7.81716,1,0,-0.1352,-0.0064,-0.1379,0.4927,-7.4813,-1.5026
7.82,1,0,-0.1344,-0.0063,-0.1374,0.4976,-7.4828,-1.5284
7.8212,1,1,-0.1344,-0.0063,-0.1374,0.4976,-7.4828,-1.5284
7.825,1,1,-0.1336,-0.0062,-0.1369,0.5025,-7.4843,-1.554
7.82525,1,0,-0.1336,-0.0062,-0.1369,0.5025,-7.4843,-1.554
7.8293,1,1,-0.1336,-0.0062,-0.1369,0.5025,-7.4843,-1.554
7.83,1,1,-0.1328,-0.006,-0.1364,0.5073,-7.4859,-1.5795
7.83335,1,0,-0.1328,-0.006,-0.1364,0.5073,-7.4859,-1.5795
7.835,1,0,-0.132,-0.0059,-0.1359,0.512,-7.4875,-1.6048
7.8374,1,1,-0.132,-0.0059,-0.1359,0.512,-7.4875,-1.6048
7.84,1,1,-0.1312,-0.0058,-0.1353,0.5168,-7.4891,-1.6299
7.84145,1,0,-0.1312,-0.0058,-0.1353,0.5168,-7.4891,-1.6299
7.845,1,0,-0.1304,-0.0057,-0.1348,0.5214,-7.4907,-1.6549
7.8455,1,1,-0.1304,-0.0057,-0.1348,0.5214,-7.4907,-1.6549
7.84955,1,0,-0.1304,-0.0057,-0.1348,0.5214,-7.4907,-1.6549
7.85,1,0,-0.1296,-0.0055,-0.1343,0.5261,-7.4924,-1.6797
7.8536,1,1,-0.1296,-0.0055,-0.1343,0.5261,-7.4924,-1.6797
7.855,1,1,-0.1288,-0.0054,-0.1338,0.5306,-7.4941,-1.7044
7.85765,1,0,-0.1288,-0.0054,-0.1338,0.5306,-7.4941,-1.7044
7.86,1,0,-0.128,-0.0053,-0.1332,0.5352,-7.4958,-1.729
7.8617,1,1,-0.128,-0.0053,-0.1332,0.5352,-7.4958,-1.729
7.865,1,1,-0.1272,-0.0051,-0.1327,0.5396,-7.4975,-1.7534
7.86575,1,0,-0.1272,-0.0051,-0.1327,0.5396,-7.4975,-1.7534
7.8698,1,1,-0.1272,-0.0051,-0.1327,0.5396,-7.4975,-1.7534
7.87,1,1,-0.1264,-0.005,-0.1322,0.5441,-7.4992,-1.7776
7.87385,1,0,-0.1264,-0.005,-0.1322,0.5441,-7.4992,-1.7776
7.875,1,0,-0.1256,-0.0049,-0.1316,0.5485,-7.501,-1.8017
7.8779,1,1,-0.1256,-0.0049,-0.1316,0.5485,-7.501,-1.8017
7.88,1,1,-0.1248,-0.0047,-0.1311,0.5528,-7.5028,-1.8256
7.88194,1,0,-0.1248,-0.0047,-0.1311,0.5528,-7.5028,-1.8256
7.885,1,0,-0.124,-0.0046,-0.1305,0.5571,-7.5046,-1.8494
7.88599,1,1,-0.124,-0.0046,-0.1305,0.5571,-7.5046,-1.8494
7.89,1,1,-0.1232,-0.0045,-0.13,0.5613,-7.5065,-1.873
7.89004,1,0,-0.1232,-0.0045,-0.13,0.5613,-7.5065,-1.873
7.89409,1,1,-0.1232,-0.0045,-0.13,0.5613,-7.5065,-1.873
7.895,1,1,-0.1224,-0.0043,-0.1294,0.5655,-7.5084,-1.8965
7.89814,1,0,-0.1224,-0.0043,-0.1294,0.5655,-7.5084,-1.8965
7.9,1,0,-0.1216,-0.0042,-0.1288,0.5696,-7.5103,-1.9198
7.90219,1,1,-0.1216,-0.0042,-0.1288,0.5696,-7.5103,-1.9198
7.905,1,1,-0.1208,-0.0041,-0.1283,0.5737,-7.5122,-1.943
7.90624,1,0,-0.1208,-0.0041,-0.1283,0.5737,-7.5122,-1.943
7.91,1,0,-0.12,-0.0039,-0.1277,0.5778,-7.5141,-1.966
7.91029,1,1,-0.12,-0.0039,-0.1277,0.5778,-7.5141,-1.966
7.91434,1,0,-0.12,-0.0039,-0.1277,0.5778,-7.5141,-1.966
7.915,1,0,-0.1192,-0.0038,-0.1271,0.5818,-7.5161,-1.9888
7.91839,1,1,-0.1192,-0.0038,-0.1271,0.5818,-7.5161,-1.9888
7.92,1,1,-0.1183,-0.0037,-0.1265,0.5857,-7.5181,-2.0115
7.92244,1,0,-0.1183,-0.0037,-0.1265,0.5857,-7.5181,-2.0115
7.925,1,0,-0.1175,-0.0035,-0.126,0.5896,-7.5201,-2.0341
7.92649,1,1,-0.1175,-0.0035,-0.126,0.5896,-7.5201,-2.0341
7.93,1,1,-0.1167,-0.0034,-0.1254,0.5935,-7.5221,-2.0565
7.93054,1,0,-0.1167,-0.0034,-0.1254,0.5935,-7.5221,-2.0565
7.93459,1,1,-0.1167,-0.0034,-0.1254,0.5935,-7.5221,-2.0565
7.935,1,1,-0.1159,-0.0033,-0.1248,0.5973,-7.5242,-2.0787
7.93863,1,0,-0.1159,-0.0033,-0.1248,0.5973,-7.5242,-2.0787
7.94,1,0,-0.1151,-0.0031,-0.1242,0.601,-7.5263,-2.1008
7.94268,1,1,-0.1151,-0.0031,-0.1242,0.601,-7.5263,-2.1008
7.945,1,1,-0.1143,-0.003,-0.1236,0.6047,-7.5284,-2.1227
7.94673,1,0,-0.1143,-0.003,-0.1236,0.6047,-7.5284,-2.1227
7.95,1,0,-0.1135,-0.0029,-0.123,0.6084,-7.5305,-2.1445
7.95078,1,1,-0.1135,-0.0029,-0.123,0.6084,-7.5305,-2.1445
7.95483,1,0,-0.1135,-0.0029,-0.123,0.6084,-7.5305,-2.1445
7.955,1,0,-0.1127,-0.0028,-0.1224,0.612,-7.5326,-2.1661
7.95888,1,1,-0.1127,-0.0028,-0.1224,0.612,-7.5326,-2.1661
7.96,1,1,-0.1118,-0.0026,-0.1218,0.6156,-7.5348,-2.1876
7.96293,1,0,-0.1118,-0.0026,-0.1218,0.6156,-7.5348,-2.1876
7.965,1,0,-0.111,-0.0025,-0.1211,0.6191,-7.537,-2.2089
7.96698,1,1,-0.111,-0.0025,-0.1211,0.6191,-7.537,-2.2089
7.97,1,1,-0.1102,-0.0024,-0.1205,0.6226,-7.5392,-2.2301
7.97103,1,0,-0.1102,-0.0024,-0.1205,0.6226,-7.5392,-2.2301
7.975,1,0,-0.1094,-0.0022,-0.1199,0.626,-7.5414,-2.2511
7.97508,1,1,-0.1094,-0.0022,-0.1199,0.626,-7.5414,-2.2511
7.97913,1,0,-0.1094,-0.0022,-0.1199,0.626,-7.5414,-2.2511
7.98,1,0,-0.1086,-0.0021,-0.1193,0.6294,-7.5437,-2.2719
7.98318,1,1,-0.1086,-0.0021,-0.1193,0.6294,-7.5437,-2.2719
7.985,1,1,-0.1078,-0.002,-0.1186,0.6327,-7.5459,-2.2926
7.98723,1,0,-0.1078,-0.002,-0.1186,0.6327,-7.5459,-2.2926
7.99,1,0,-0.107,-0.0019,-0.118,0.636,-7.5482,-2.3131
7.99128,1,1,-0.107,-0.0019,-0.118,0.636,-7.5482,-2.3131
7.995,1,1,-0.1061,-0.0017,-0.1174,0.6393,-7.5505,-2.3335
7.99533,1,0,-0.1061,-0.0017,-0.1174,0.6393,-7.5505,-2.3335
7.99937,1,1,-0.1061,-0.0017,-0.1174,0.6393,-7.5505,-2.3335
8,1,1,-0.1053,-0.0016,-0.1167,0.6425,-7.5529,-2.3537
8.00342,1,0,-0.1053,-0.0016,-0.1167,0.6425,-7.5529,-2.3537
8.005,1,0,-0.1045,-0.0015,-0.1161,0.6456,-7.5552,-2.3738
8.00747,1,1,-0.1045,-0.0015,-0.1161,0.6456,-7.5552,-2.3738
8.01,1,1,-0.1037,-0.0014,-0.1154,0.6488,-7.5576,-2.3937
8.01152,1,0,-0.1037,-0.0014,-0.1154,0.6488,-7.5576,-2.3937
8.015,1,0,-0.1029,-0.0012,-0.1148,0.6518,-7.56,-2.4135
8.01557,1,1,-0.1029,-0.0012,-0.1148,0.6518,-7.56,-2.4135
8.01962,1,0,-0.1029,-0.0012,-0.1148,0.6518,-7.56,-2.4135
8.02,1,0,-0.1021,-0.0011,-0.1141,0.6549,-7.5624,-2.4331
8.02367,1,1,-0.1021,-0.0011,-0.1141,0.6549,-7.5624,-2.4331
8.025,1,1,-0.1012,-0.001,-0.1135,0.6578,-7.5649,-2.4525
8.02772,1,0,-0.1012,-0.001,-0.1135,0.6578,-7.5649,-2.4525
8.03,1,0,-0.1004,-0.0009,-0.1128,0.6608,-7.5673,-2.4718
8.03177,1,1,-0.1004,-0.0009,-0.1128,0.6608,-7.5673,-2.4718
8.035,1,1,-0.0996,-0.0007,-0.1122,0.6637,-7.5698,-2.491
8.03582,1,0,-0.0996,-0.0007,-0.1122,0.6637,-7.5698,-2.491
